"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","current density:0","current density:1","current density:2","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
15,0.010045,-0.039028,0,-0.0017844,0.13258,0,0,0,-4.0496e+05,4.5909e+05,0,-0.50889,0.5769,0,0,0,-0.001739
15,0.010045,-0.039028,0,-0.0017844,0.13258,0,0,0,-4.0496e+05,4.5909e+05,0,-0.50889,0.5769,0,0,0,-0.001739
15,0.0097559,-0.039101,0,-0.0015928,0.13288,0,0,0,-2.8305e+05,3.7104e+05,0,-0.35569,0.46626,0,0,0,-0.0015624
15,0.0097559,-0.039101,0,-0.0015928,0.13288,0,0,0,-2.8305e+05,3.7104e+05,0,-0.35569,0.46626,0,0,0,-0.0015624
15,0.0094659,-0.039173,0,-0.0014411,0.13318,0,0,0,-2.0703e+05,3.1038e+05,0,-0.26016,0.39003,0,0,0,-0.0014201
15,0.0094659,-0.039173,0,-0.0014411,0.13318,0,0,0,-2.0703e+05,3.1038e+05,0,-0.26016,0.39003,0,0,0,-0.0014201
15,0.0091849,-0.039239,0,-0.0013208,0.13346,0,0,0,-1.5795e+05,2.6538e+05,0,-0.19848,0.33349,0,0,0,-0.0013059
16,0.0091754,-0.039242,0,-0.0013168,0.13347,0,0,0,-1.0411e+05,2.8932e+05,0,-0.13083,0.36357,0,0,0,-0.0013158
16,0.0091754,-0.039242,0,-0.0013168,0.13347,0,0,0,-1.0411e+05,2.8932e+05,0,-0.13083,0.36357,0,0,0,-0.0013158
16,0.0088844,-0.039308,0,-0.0012122,0.13377,0,0,0,-82344,2.4766e+05,0,-0.10348,0.31122,0,0,0,-0.0012098
16,0.0088844,-0.039308,0,-0.0012122,0.13377,0,0,0,-82344,2.4766e+05,0,-0.10348,0.31122,0,0,0,-0.0012098
16,0.0085929,-0.039373,0,-0.001122,0.13407,0,0,0,-66602,2.1673e+05,0,-0.083695,0.27235,0,0,0,-0.0011186
16,0.0085929,-0.039373,0,-0.001122,0.13407,0,0,0,-66602,2.1673e+05,0,-0.083695,0.27235,0,0,0,-0.0011186
16,0.0083009,-0.039436,0,-0.0010427,0.13437,0,0,0,-54866,1.9296e+05,0,-0.068947,0.24248,0,0,0,-0.0010387
16,0.0083009,-0.039436,0,-0.0010427,0.13437,0,0,0,-54866,1.9296e+05,0,-0.068947,0.24248,0,0,0,-0.0010387
16,0.0080085,-0.039496,0,-0.00097179,0.13467,0,0,0,-45998,1.7416e+05,0,-0.057803,0.21886,0,0,0,-0.00096742
16,0.0080085,-0.039496,0,-0.00097179,0.13467,0,0,0,-45998,1.7416e+05,0,-0.057803,0.21886,0,0,0,-0.00096742
16,0.0077157,-0.039555,0,-0.00090762,0.13497,0,0,0,-39197,1.589e+05,0,-0.049256,0.19967,0,0,0,-0.00090302
16,0.0077157,-0.039555,0,-0.00090762,0.13497,0,0,0,-39197,1.589e+05,0,-0.049256,0.19967,0,0,0,-0.00090302
15,0.0075959,-0.039577,0,-0.00088365,0.13509,0,0,0,-51579,1.4942e+05,0,-0.064817,0.18777,0,0,0,-0.00088178
15,0.0074224,-0.039611,0,-0.00084892,0.13527,0,0,0,-46973,1.4258e+05,0,-0.059029,0.17917,0,0,0,-0.00084761
15,0.0074224,-0.039611,0,-0.00084892,0.13527,0,0,0,-46973,1.4258e+05,0,-0.059029,0.17917,0,0,0,-0.00084761
15,0.0071287,-0.039664,0,-0.00079478,0.13556,0,0,0,-40769,1.3293e+05,0,-0.051232,0.16705,0,0,0,-0.00079422
15,0.0071287,-0.039664,0,-0.00079478,0.13556,0,0,0,-40769,1.3293e+05,0,-0.051232,0.16705,0,0,0,-0.00079422
15,0.0070889,-0.039671,0,-0.00078798,0.1356,0,0,0,-40074,1.3178e+05,0,-0.050358,0.16561,0,0,0,-0.0007875
16,0.0068346,-0.039716,0,-0.0007445,0.13586,0,0,0,-26146,1.268e+05,0,-0.032856,0.15934,0,0,0,-0.0007397
16,0.0068346,-0.039716,0,-0.0007445,0.13586,0,0,0,-26146,1.268e+05,0,-0.032856,0.15934,0,0,0,-0.0007397
15,0.0066445,-0.039748,0,-0.00071414,0.13606,0,0,0,-32829,1.199e+05,0,-0.041254,0.15067,0,0,0,-0.00071453
15,0.0065401,-0.039766,0,-0.00069747,0.13616,0,0,0,-31290,1.1739e+05,0,-0.03932,0.14752,0,0,0,-0.00069804
15,0.0065401,-0.039766,0,-0.00069747,0.13616,0,0,0,-31290,1.1739e+05,0,-0.03932,0.14752,0,0,0,-0.00069804
15,0.0062453,-0.039813,0,-0.00065321,0.13646,0,0,0,-27566,1.1129e+05,0,-0.03464,0.13985,0,0,0,-0.00065423
15,0.0062453,-0.039813,0,-0.00065321,0.13646,0,0,0,-27566,1.1129e+05,0,-0.03464,0.13985,0,0,0,-0.00065423
15,0.0059502,-0.039858,0,-0.00061126,0.13676,0,0,0,-24481,1.0625e+05,0,-0.030764,0.13352,0,0,0,-0.00061268
15,0.0059502,-0.039858,0,-0.00061126,0.13676,0,0,0,-24481,1.0625e+05,0,-0.030764,0.13352,0,0,0,-0.00061268
15,0.0056547,-0.039901,0,-0.00057129,0.13706,0,0,0,-21900,1.0176e+05,0,-0.02752,0.12787,0,0,0,-0.00057305
15,0.0056547,-0.039901,0,-0.00057129,0.13706,0,0,0,-21900,1.0176e+05,0,-0.02752,0.12787,0,0,0,-0.00057305
15,0.0055674,-0.039913,0,-0.00056,0.13714,0,0,0,-21250,1.0061e+05,0,-0.026704,0.12644,0,0,0,-0.00056185
16,0.0053589,-0.039942,0,-0.00053304,0.13736,0,0,0,-15119,98669,0,-0.018999,0.12399,0,0,0,-0.00052812
16,0.0053589,-0.039942,0,-0.00053304,0.13736,0,0,0,-15119,98669,0,-0.018999,0.12399,0,0,0,-0.00052812
16,0.0050628,-0.039981,0,-0.0004963,0.13765,0,0,0,-13670,95087,0,-0.017178,0.11949,0,0,0,-0.00049137
16,0.0050628,-0.039981,0,-0.0004963,0.13765,0,0,0,-13670,95087,0,-0.017178,0.11949,0,0,0,-0.00049137
15,0.0049528,-0.039994,0,-0.00048316,0.13776,0,0,0,-17067,93251,0,-0.021447,0.11718,0,0,0,-0.00048559
15,0.0047664,-0.040017,0,-0.00046088,0.13795,0,0,0,-15963,91365,0,-0.02006,0.11481,0,0,0,-0.00046348
15,0.0047664,-0.040017,0,-0.00046088,0.13795,0,0,0,-15963,91365,0,-0.02006,0.11481,0,0,0,-0.00046348
15,0.0044698,-0.040051,0,-0.00042663,0.13825,0,0,0,-14389,88645,0,-0.018082,0.11139,0,0,0,-0.00042946
15,0.0044698,-0.040051,0,-0.00042663,0.13825,0,0,0,-14389,88645,0,-0.018082,0.11139,0,0,0,-0.00042946
15,0.0043701,-0.040062,0,-0.00041547,0.13835,0,0,0,-13922,87854,0,-0.017494,0.1104,0,0,0,-0.00041838
16,0.0041729,-0.040083,0,-0.0003934,0.13855,0,0,0,-10111,86712,0,-0.012706,0.10897,0,0,0,-0.00038839
16,0.0041729,-0.040083,0,-0.0003934,0.13855,0,0,0,-10111,86712,0,-0.012706,0.10897,0,0,0,-0.00038839
16,0.0038758,-0.040113,0,-0.00036109,0.13885,0,0,0,-9115.3,84513,0,-0.011455,0.1062,0,0,0,-0.00035604
16,0.0038758,-0.040113,0,-0.00036109,0.13885,0,0,0,-9115.3,84513,0,-0.011455,0.1062,0,0,0,-0.00035604
16,0.0035785,-0.040141,0,-0.0003296,0.13915,0,0,0,-8180.4,82553,0,-0.01028,0.10374,0,0,0,-0.00032451
16,0.0035785,-0.040141,0,-0.0003296,0.13915,0,0,0,-8180.4,82553,0,-0.01028,0.10374,0,0,0,-0.00032451
16,0.003281,-0.040166,0,-0.00029883,0.13945,0,0,0,-7301.1,80837,0,-0.0091748,0.10158,0,0,0,-0.00029369
16,0.003281,-0.040166,0,-0.00029883,0.13945,0,0,0,-7301.1,80837,0,-0.0091748,0.10158,0,0,0,-0.00029369
15,0.0031907,-0.040173,0,-0.0002897,0.13954,0,0,0,-9086.6,80033,0,-0.011419,0.10057,0,0,0,-0.00029343
15,0.0029833,-0.040189,0,-0.0002687,0.13974,0,0,0,-8351.3,79023,0,-0.010495,0.099303,0,0,0,-0.00027257
15,0.0029833,-0.040189,0,-0.0002687,0.13974,0,0,0,-8351.3,79023,0,-0.010495,0.099303,0,0,0,-0.00027257
15,0.0028721,-0.040197,0,-0.00025766,0.13986,0,0,0,-7984.4,78541,0,-0.010033,0.098697,0,0,0,-0.0002616
16,0.0026854,-0.04021,0,-0.00023911,0.14004,0,0,0,-5702,78053,0,-0.0071654,0.098085,0,0,0,-0.00023385
16,0.0026854,-0.04021,0,-0.00023911,0.14004,0,0,0,-5702,78053,0,-0.0071654,0.098085,0,0,0,-0.00023385
15,0.0025153,-0.040221,0,-0.0002225,0.14021,0,0,0,-6851.5,77106,0,-0.0086098,0.096894,0,0,0,-0.00022668
15,0.0023874,-0.040229,0,-0.00021,0.14034,0,0,0,-6462.9,76635,0,-0.0081216,0.096303,0,0,0,-0.00021427
15,0.0023874,-0.040229,0,-0.00021,0.14034,0,0,0,-6462.9,76635,0,-0.0081216,0.096303,0,0,0,-0.00021427
15,0.0020893,-0.040246,0,-0.00018131,0.14064,0,0,0,-5582.7,75650,0,-0.0070155,0.095065,0,0,0,-0.00018577
15,0.0020893,-0.040246,0,-0.00018131,0.14064,0,0,0,-5582.7,75650,0,-0.0070155,0.095065,0,0,0,-0.00018577
15,0.001791,-0.04026,0,-0.00015296,0.14094,0,0,0,-4754.5,74859,0,-0.0059747,0.09407,0,0,0,-0.00015762
15,0.001791,-0.04026,0,-0.00015296,0.14094,0,0,0,-4754.5,74859,0,-0.0059747,0.09407,0,0,0,-0.00015762
15,0.001535,-0.040271,0,-0.00012889,0.14119,0,0,0,-4070.4,74263,0,-0.005115,0.093321,0,0,0,-0.00013373
16,0.0014927,-0.040272,0,-0.00012491,0.14124,0,0,0,-2919,74491,0,-0.0036681,0.093608,0,0,0,-0.00011934
16,0.0014927,-0.040272,0,-0.00012491,0.14124,0,0,0,-2919,74491,0,-0.0036681,0.093608,0,0,0,-0.00011934
15,0.0013784,-0.040276,0,-0.00011426,0.14135,0,0,0,-3665.2,73955,0,-0.0046058,0.092935,0,0,0,-0.0001192
15,0.0011942,-0.040282,0,-9.7097e-05,0.14154,0,0,0,-3194.6,73619,0,-0.0040144,0.092512,0,0,0,-0.00010216
15,0.0011942,-0.040282,0,-9.7097e-05,0.14154,0,0,0,-3194.6,73619,0,-0.0040144,0.092512,0,0,0,-0.00010216
15,0.00089572,-0.04029,0,-6.9483e-05,0.14183,0,0,0,-2427.6,73164,0,-0.0030506,0.091941,0,0,0,-7.476e-05
15,0.00089572,-0.04029,0,-6.9483e-05,0.14183,0,0,0,-2427.6,73164,0,-0.0030506,0.091941,0,0,0,-7.476e-05
15,0.00067803,-0.040294,0,-4.9449e-05,0.14205,0,0,0,-1895.3,72953,0,-0.0023816,0.091675,0,0,0,-5.4885e-05
16,0.00059718,-0.040296,0,-4.2008e-05,0.14213,0,0,0,-1012.3,73250,0,-0.0012721,0.092049,0,0,0,-3.6124e-05
16,0.00059718,-0.040296,0,-4.2008e-05,0.14213,0,0,0,-1012.3,73250,0,-0.0012721,0.092049,0,0,0,-3.6124e-05
15,0.00052571,-0.040296,0,-3.5456e-05,0.1422,0,0,0,-1494.4,72825,0,-0.0018779,0.091514,0,0,0,-4.0104e-05
15,0.0002986,-0.040299,0,-1.4634e-05,0.14243,0,0,0,-848.76,72666,0,-0.0010666,0.091315,0,0,0,-1.6589e-05
15,0.0002986,-0.040299,0,-1.4634e-05,0.14243,0,0,0,-848.76,72666,0,-0.0010666,0.091315,0,0,0,-1.6589e-05
15,0.0002986,-0.040299,0,-1.4634e-05,0.14243,0,0,0,-848.76,72666,0,-0.0010666,0.091315,0,0,0,-1.6589e-05
15,5.2609e-18,-0.0403,0,1.2733e-05,0.14273,0,0,0,0.20873,72803,0,2.623e-07,0.091486,0,0,0,1.2733e-05
15,-5.2609e-18,-0.0403,0,1.2733e-05,0.14273,0,0,0,0.20873,72803,0,2.623e-07,0.091486,0,0,0,1.2733e-05
15,-3.5084e-08,-0.0403,0,1.2736e-05,0.14273,0,0,0,0.30846,72803,0,3.8762e-07,0.091486,0,0,0,1.2737e-05
16,-0.0002986,-0.040299,0,4.01e-05,0.14303,0,0,0,389.68,73134,0,0.00048968,0.091903,0,0,0,3.4081e-05
16,-0.0002986,-0.040299,0,4.01e-05,0.14303,0,0,0,389.68,73134,0,0.00048968,0.091903,0,0,0,3.4081e-05
15,-0.00044568,-0.040297,0,5.3585e-05,0.14318,0,0,0,1267.1,72769,0,0.0015923,0.091444,0,0,0,5.7284e-05
15,-0.00059718,-0.040296,0,6.7474e-05,0.14333,0,0,0,1697.7,72874,0,0.0021334,0.091577,0,0,0,7.2969e-05
15,-0.00059718,-0.040296,0,6.7474e-05,0.14333,0,0,0,1697.7,72874,0,0.0021334,0.091577,0,0,0,7.2969e-05
15,-0.0007721,-0.040292,0,8.3572e-05,0.1435,0,0,0,2125.5,73044,0,0.0026709,0.09179,0,0,0,8.8939e-05
16,-0.00089572,-0.04029,0,9.4949e-05,0.14363,0,0,0,1642.5,73537,0,0.002064,0.092409,0,0,0,8.9178e-05
16,-0.00089572,-0.04029,0,9.4949e-05,0.14363,0,0,0,1642.5,73537,0,0.002064,0.092409,0,0,0,8.9178e-05
15,-0.0010201,-0.040287,0,0.00010645,0.14375,0,0,0,2747.3,73354,0,0.0034524,0.092179,0,0,0,0.00011164
15,-0.0011942,-0.040282,0,0.00012256,0.14392,0,0,0,3194.8,73619,0,0.0040147,0.092512,0,0,0,0.00012763
15,-0.0011942,-0.040282,0,0.00012256,0.14392,0,0,0,3194.8,73619,0,0.0040147,0.092512,0,0,0,0.00012763
15,-0.0014927,-0.040272,0,0.00015037,0.14422,0,0,0,3957.2,74164,0,0.0049728,0.093197,0,0,0,0.00015524
15,-0.0014927,-0.040272,0,0.00015037,0.14422,0,0,0,3957.2,74164,0,0.0049728,0.093197,0,0,0,0.00015524
15,-0.001791,-0.04026,0,0.00017843,0.14452,0,0,0,4754.6,74859,0,0.0059748,0.09407,0,0,0,0.00018309
15,-0.001791,-0.04026,0,0.00017843,0.14452,0,0,0,4754.6,74859,0,0.0059748,0.09407,0,0,0,0.00018309
15,-0.0020893,-0.040246,0,0.00020677,0.14482,0,0,0,5583.1,75650,0,0.0070159,0.095065,0,0,0,0.00021123
15,-0.0020893,-0.040246,0,0.00020677,0.14482,0,0,0,5583.1,75650,0,0.0070159,0.095065,0,0,0,0.00021123
15,-0.0023874,-0.040229,0,0.00023547,0.14512,0,0,0,6463.3,76635,0,0.008122,0.096303,0,0,0,0.00023973
15,-0.0023874,-0.040229,0,0.00023547,0.14512,0,0,0,6463.3,76635,0,0.008122,0.096303,0,0,0,0.00023973
15,-0.0025532,-0.040219,0,0.00025166,0.14529,0,0,0,6966.9,77245,0,0.0087549,0.097069,0,0,0,0.00025582
16,-0.0026854,-0.04021,0,0.00026458,0.14542,0,0,0,5702.4,78053,0,0.0071658,0.098084,0,0,0,0.00025932
16,-0.0026854,-0.04021,0,0.00026458,0.14542,0,0,0,5702.4,78053,0,0.0071658,0.098084,0,0,0,0.00025932
15,-0.0028094,-0.040202,0,0.00027689,0.14554,0,0,0,7777.7,78269,0,0.0097738,0.098355,0,0,0,0.00028088
15,-0.0029833,-0.040189,0,0.00029416,0.14572,0,0,0,8351.8,79023,0,0.010495,0.099303,0,0,0,0.00029804
15,-0.0029833,-0.040189,0,0.00029416,0.14572,0,0,0,8351.8,79023,0,0.010495,0.099303,0,0,0,0.00029804
15,-0.0031589,-0.040176,0,0.00031195,0.14589,0,0,0,8974.4,79878,0,0.011278,0.10038,0,0,0,0.0003157
16,-0.003281,-0.040166,0,0.0003243,0.14601,0,0,0,7301.8,80837,0,0.0091758,0.10158,0,0,0,0.00031916
16,-0.003281,-0.040166,0,0.0003243,0.14601,0,0,0,7301.8,80837,0,0.0091758,0.10158,0,0,0,0.00031916
16,-0.0035785,-0.040141,0,0.00035506,0.14631,0,0,0,8181,82553,0,0.010281,0.10374,0,0,0,0.00034997
16,-0.0035785,-0.040141,0,0.00035506,0.14631,0,0,0,8181,82553,0,0.010281,0.10374,0,0,0,0.00034997
16,-0.0038758,-0.040113,0,0.00038656,0.14661,0,0,0,9115.9,84512,0,0.011455,0.1062,0,0,0,0.00038151
16,-0.0038758,-0.040113,0,0.00038656,0.14661,0,0,0,9115.9,84512,0,0.011455,0.1062,0,0,0,0.00038151
15,-0.0041449,-0.040086,0,0.00041583,0.14688,0,0,0,12878,86085,0,0.016183,0.10818,0,0,0,0.0004189
15,-0.0041729,-0.040083,0,0.00041887,0.14691,0,0,0,12997,86289,0,0.016332,0.10843,0,0,0,0.00042192
15,-0.0041729,-0.040083,0,0.00041887,0.14691,0,0,0,12997,86289,0,0.016332,0.10843,0,0,0,0.00042192
15,-0.0044698,-0.040051,0,0.0004521,0.14721,0,0,0,14390,88644,0,0.018083,0.11139,0,0,0,0.00045493
15,-0.0044698,-0.040051,0,0.0004521,0.14721,0,0,0,14390,88644,0,0.018083,0.11139,0,0,0,0.00045493
15,-0.004516,-0.040046,0,0.00045743,0.14726,0,0,0,14635,89068,0,0.018391,0.11193,0,0,0,0.00046023
16,-0.0047664,-0.040017,0,0.00048635,0.14751,0,0,0,12368,91941,0,0.015542,0.11554,0,0,0,0.00048139
16,-0.0047664,-0.040017,0,0.00048635,0.14751,0,0,0,12368,91941,0,0.015542,0.11554,0,0,0,0.00048139
16,-0.0050628,-0.039981,0,0.00052177,0.14781,0,0,0,13671,95086,0,0.017179,0.11949,0,0,0,0.00051683
16,-0.0050628,-0.039981,0,0.00052177,0.14781,0,0,0,13671,95086,0,0.017179,0.11949,0,0,0,0.00051683
16,-0.0053589,-0.039942,0,0.0005585,0.14811,0,0,0,15119,98666,0,0.018999,0.12399,0,0,0,0.00055359
16,-0.0053589,-0.039942,0,0.0005585,0.14811,0,0,0,15119,98666,0,0.018999,0.12399,0,0,0,0.00055359
16,-0.0056547,-0.039901,0,0.00059675,0.1484,0,0,0,16735,1.0275e+05,0,0.02103,0.12912,0,0,0,0.00059185
16,-0.0056547,-0.039901,0,0.00059675,0.1484,0,0,0,16735,1.0275e+05,0,0.02103,0.12912,0,0,0,0.00059185
15,-0.0057288,-0.039891,0,0.00060678,0.14848,0,0,0,22546,1.0288e+05,0,0.028332,0.12929,0,0,0,0.00060845
15,-0.0059502,-0.039858,0,0.00063672,0.1487,0,0,0,24480,1.0625e+05,0,0.030762,0.13351,0,0,0,0.00063814
15,-0.0059502,-0.039858,0,0.00063672,0.1487,0,0,0,24480,1.0625e+05,0,0.030762,0.13351,0,0,0,0.00063814
15,-0.006166,-0.039825,0,0.0006674,0.14892,0,0,0,26735,1.0993e+05,0,0.033596,0.13814,0,0,0,0.00066853
16,-0.0062453,-0.039813,0,0.00067867,0.149,0,0,0,20700,1.1285e+05,0,0.026013,0.14181,0,0,0,0.00067381
16,-0.0062453,-0.039813,0,0.00067867,0.149,0,0,0,20700,1.1285e+05,0,0.026013,0.14181,0,0,0,0.00067381
16,-0.0065401,-0.039766,0,0.00072293,0.1493,0,0,0,23199,1.1923e+05,0,0.029153,0.14983,0,0,0,0.0007181
16,-0.0065401,-0.039766,0,0.00072293,0.1493,0,0,0,23199,1.1923e+05,0,0.029153,0.14983,0,0,0,0.0007181
15,-0.0065672,-0.039761,0,0.00072725,0.14933,0,0,0,31683,1.1804e+05,0,0.039814,0.14833,0,0,0,0.00072777
15,-0.0068346,-0.039716,0,0.00076995,0.1496,0,0,0,35621,1.2446e+05,0,0.044763,0.1564,0,0,0,0.00077
15,-0.0068346,-0.039716,0,0.00076995,0.1496,0,0,0,35621,1.2446e+05,0,0.044763,0.1564,0,0,0,0.00077
15,-0.0070206,-0.039683,0,0.00080177,0.14979,0,0,0,38869,1.2982e+05,0,0.048844,0.16313,0,0,0,0.00080143
16,-0.0071287,-0.039664,0,0.00082024,0.1499,0,0,0,29634,1.3574e+05,0,0.037239,0.17057,0,0,0,0.00081547
16,-0.0071287,-0.039664,0,0.00082024,0.1499,0,0,0,29634,1.3574e+05,0,0.037239,0.17057,0,0,0,0.00081547
16,-0.0074224,-0.039611,0,0.00087437,0.1502,0,0,0,33868,1.4632e+05,0,0.042559,0.18387,0,0,0,0.00086966
16,-0.0074224,-0.039611,0,0.00087437,0.1502,0,0,0,33868,1.4632e+05,0,0.042559,0.18387,0,0,0,0.00086966
15,-0.0075556,-0.039585,0,0.00090104,0.15033,0,0,0,50494,1.4785e+05,0,0.063452,0.1858,0,0,0,0.00089931
15,-0.0077157,-0.039555,0,0.00093307,0.15049,0,0,0,54746,1.5417e+05,0,0.068796,0.19374,0,0,0,0.00093083
15,-0.0077157,-0.039555,0,0.00093307,0.15049,0,0,0,54746,1.5417e+05,0,0.068796,0.19374,0,0,0,0.00093083
15,-0.0078554,-0.039527,0,0.0009637,0.15064,0,0,0,59589,1.6052e+05,0,0.074881,0.20172,0,0,0,0.00096086
16,-0.0080085,-0.039496,0,0.00099726,0.15079,0,0,0,45989,1.7422e+05,0,0.057792,0.21893,0,0,0,0.00099289
16,-0.0080085,-0.039496,0,0.00099726,0.15079,0,0,0,45989,1.7422e+05,0,0.057792,0.21893,0,0,0,0.00099289
15,-0.0081831,-0.03946,0,0.0010396,0.15097,0,0,0,72900,1.775e+05,0,0.091608,0.22306,0,0,0,0.0010352
15,-0.0083009,-0.039436,0,0.0010682,0.15109,0,0,0,78299,1.8426e+05,0,0.098394,0.23155,0,0,0,0.0010631
15,-0.0083009,-0.039436,0,0.0010682,0.15109,0,0,0,78299,1.8426e+05,0,0.098394,0.23155,0,0,0,0.0010631
15,-0.008401,-0.039414,0,0.0010954,0.15119,0,0,0,84475,1.9109e+05,0,0.10615,0.24013,0,0,0,0.0010895
16,-0.0085929,-0.039373,0,0.0011475,0.15139,0,0,0,66650,2.1678e+05,0,0.083754,0.27242,0,0,0,0.0011442
16,-0.0085929,-0.039373,0,0.0011475,0.15139,0,0,0,66650,2.1678e+05,0,0.083754,0.27242,0,0,0,0.0011442
16,-0.0088844,-0.039308,0,0.0012377,0.15169,0,0,0,82387,2.4769e+05,0,0.10353,0.31125,0,0,0,0.0012353
16,-0.0088844,-0.039308,0,0.0012377,0.15169,0,0,0,82387,2.4769e+05,0,0.10353,0.31125,0,0,0,0.0012353
16,-0.0091754,-0.039242,0,0.0013423,0.15199,0,0,0,1.0411e+05,2.8938e+05,0,0.13082,0.36365,0,0,0,0.0013413
16,-0.0091754,-0.039242,0,0.0013423,0.15199,0,0,0,1.0411e+05,2.8938e+05,0,0.13082,0.36365,0,0,0,0.0013413
16,-0.0094659,-0.039173,0,0.0014667,0.15229,0,0,0,1.3543e+05,3.4716e+05,0,0.17018,0.43625,0,0,0,0.0014679
16,-0.0094659,-0.039173,0,0.0014667,0.15229,0,0,0,1.3543e+05,3.4716e+05,0,0.17018,0.43625,0,0,0,0.0014679
15,-0.0096379,-0.03913,0,0.0015567,0.15246,0,0,0,2.5236e+05,3.4646e+05,0,0.31712,0.43537,0,0,0,0.0015301
15,-0.0097559,-0.039101,0,0.0016185,0.15258,0,0,0,2.8333e+05,3.7113e+05,0,0.35604,0.46638,0,0,0,0.001588
15,-0.0097559,-0.039101,0,0.0016185,0.15258,0,0,0,2.8333e+05,3.7113e+05,0,0.35604,0.46638,0,0,0,0.001588
15,-0.0098033,-0.039089,0,0.0016499,0.15263,0,0,0,3.033e+05,3.8553e+05,0,0.38114,0.48447,0,0,0,0.0016169
16,-0.010045,-0.039028,0,0.0018102,0.15288,0,0,0,2.5145e+05,5.5085e+05,0,0.31598,0.69221,0,0,0,0.0018216
16,-0.010045,-0.039028,0,0.0018102,0.15288,0,0,0,2.5145e+05,5.5085e+05,0,0.31598,0.69221,0,0,0,0.0018216
16,-0.010334,-0.038952,0,0.0020638,0.15318,0,0,0,3.3978e+05,7.4413e+05,0,0.42698,0.9351,0,0,0,0.0020834
16,-0.010334,-0.038952,0,0.0020638,0.15318,0,0,0,3.3978e+05,7.4413e+05,0,0.42698,0.9351,0,0,0,0.0020834
16,-0.010623,-0.038875,0,0.002422,0.15348,0,0,0,3.8345e+05,9.5563e+05,0,0.48186,1.2009,0,0,0,0.0024263
16,-0.010623,-0.038875,0,0.002422,0.15348,0,0,0,3.8345e+05,9.5563e+05,0,0.48186,1.2009,0,0,0,0.0024263
16,-0.01091,-0.038795,0,0.0028446,0.15378,0,0,0,3.7886e+05,1.0742e+06,0,0.47609,1.3499,0,0,0,0.0028313
16,-0.01091,-0.038795,0,0.0028446,0.15378,0,0,0,3.7886e+05,1.0742e+06,0,0.47609,1.3499,0,0,0,0.0028313
15,-0.011032,-0.03876,0,0.0030311,0.15391,0,0,0,4.1994e+05,1.1101e+06,0,0.52771,1.3951,0,0,0,0.0029815
15,-0.011197,-0.038713,0,0.0032835,0.15408,0,0,0,3.8784e+05,1.1221e+06,0,0.48737,1.4101,0,0,0,0.003237
15,-0.011197,-0.038713,0,0.0032835,0.15408,0,0,0,3.8784e+05,1.1221e+06,0,0.48737,1.4101,0,0,0,0.003237
15,-0.011484,-0.038629,0,0.0037275,0.15438,0,0,0,3.7083e+05,1.1296e+06,0,0.466,1.4196,0,0,0,0.0036809
15,-0.011484,-0.038629,0,0.0037275,0.15438,0,0,0,3.7083e+05,1.1296e+06,0,0.466,1.4196,0,0,0,0.0036809
15,-0.011647,-0.03858,0,0.0039807,0.15455,0,0,0,3.6762e+05,1.129e+06,0,0.46196,1.4187,0,0,0,0.0039331
16,-0.01177,-0.038543,0,0.0041727,0.15467,0,0,0,3.6713e+05,1.129e+06,0,0.46135,1.4187,0,0,0,0.0041518
16,-0.01177,-0.038543,0,0.0041727,0.15467,0,0,0,3.6713e+05,1.129e+06,0,0.46135,1.4187,0,0,0,0.0041518
16,-0.012055,-0.038455,0,0.0046172,0.15497,0,0,0,3.7161e+05,1.1255e+06,0,0.46698,1.4143,0,0,0,0.0045975
16,-0.012055,-0.038455,0,0.0046172,0.15497,0,0,0,3.7161e+05,1.1255e+06,0,0.46698,1.4143,0,0,0,0.0045975
16,-0.01234,-0.038364,0,0.0050604,0.15527,0,0,0,3.7701e+05,1.12e+06,0,0.47376,1.4075,0,0,0,0.0050423
16,-0.01234,-0.038364,0,0.0050604,0.15527,0,0,0,3.7701e+05,1.12e+06,0,0.47376,1.4075,0,0,0,0.0050423
16,-0.012624,-0.038272,0,0.0055021,0.15557,0,0,0,3.8281e+05,1.1138e+06,0,0.48105,1.3996,0,0,0,0.0054856
16,-0.012624,-0.038272,0,0.0055021,0.15557,0,0,0,3.8281e+05,1.1138e+06,0,0.48105,1.3996,0,0,0,0.0054856
15,-0.012631,-0.03827,0,0.0055128,0.15558,0,0,0,3.7603e+05,1.1111e+06,0,0.47254,1.3962,0,0,0,0.005455
15,-0.012907,-0.038177,0,0.0059421,0.15587,0,0,0,3.8129e+05,1.1041e+06,0,0.47914,1.3875,0,0,0,0.005881
15,-0.012907,-0.038177,0,0.0059421,0.15587,0,0,0,3.8129e+05,1.1041e+06,0,0.47914,1.3875,0,0,0,0.005881
15,-0.013189,-0.038081,0,0.0063803,0.15617,0,0,0,3.87e+05,1.0971e+06,0,0.48632,1.3787,0,0,0,0.0063158
15,-0.013189,-0.038081,0,0.0063803,0.15617,0,0,0,3.87e+05,1.0971e+06,0,0.48632,1.3787,0,0,0,0.0063158
15,-0.013471,-0.037982,0,0.0068166,0.15647,0,0,0,3.9271e+05,1.0896e+06,0,0.49349,1.3692,0,0,0,0.0067488
