"Distance [mm]","Mag_B [mTesla]"
10.182528,294.880148671095
10.2037416,294.304206956948
10.2249552,293.728054660048
10.2461688,293.151691821075
10.2673824,292.575118480933
10.288596,291.998334680792
10.3098096,291.421340462063
10.3310232,290.844135866409
10.3522368,290.266720935737
10.3734504,289.689095712212
10.394664,289.111260238233
10.4158776,288.533214556456
10.4370912,287.954958709784
10.4583048,287.376492741367
10.4795184,286.797816694602
10.500732,286.218930613148
10.5219456,285.639834540887
10.5431592,285.06052852197
10.5643728,284.481012600786
10.5855864,283.901286821979
10.6068,283.32135123043
10.6280136,282.637817563635
10.6492272,281.957118244716
10.6704408,281.279253171774
10.6916544,280.604222242792
10.712868,279.932025355637
10.7340816,279.262662408065
10.7552952,278.596133297731
10.7765088,277.932437922155
10.7977224,277.27157617876
10.818936,276.613547964855
10.8401496,275.958353177631
10.8613632,275.305991714172
10.8825768,274.656463471446
10.9037904,274.009768346311
10.925004,273.365906235507
10.9462176,272.72487703567
10.9674312,272.086680643315
10.9886448,271.45131695485
11.0098584,270.818785866567
11.031072,270.189087274649
11.0522856,269.562221075161
11.0734992,268.938187164062
11.0947128,268.316985437194
11.1159264,267.698615790287
11.13714,267.083078118954
11.1583536,266.470372318715
11.1795672,265.860498284948
11.2007808,265.253455912939
11.2219944,264.649245097854
11.243208,264.04786573475
11.2644216,263.449317718563
11.2856352,262.853600944137
11.3068488,262.260715306175
11.3280624,261.670660699287
11.349276,261.083437017965
11.3704896,260.499044156587
11.3917032,259.917482009418
11.4129168,259.338750470622
11.4341304,258.762849434231
11.455344,258.189778794176
11.4765576,257.619538444274
11.4977712,257.052128278229
11.5189848,256.487548189628
11.5401984,255.925798071962
11.561412,255.366877818586
11.5826256,254.810787322756
11.6038392,254.257526477612
11.6250528,253.707095176185
11.6462664,253.159493311385
11.66748,252.614720776028
11.6886936,252.072777462791
11.7099072,251.533663264258
11.7311208,250.997378072892
11.7523344,250.463921781048
11.773548,249.933294280961
11.7947616,249.405495464771
11.8159752,248.88052522448
11.8371888,248.358383451996
11.8584024,247.839070039107
11.879616,247.322584877491
11.9008296,246.808927858714
11.9220432,246.298098874226
11.9432568,245.790097815367
11.9644704,245.284924573364
11.985684,244.782579039331
12.0068976,244.28306110427
12.0281112,243.786370659066
12.0493248,243.292507594508
12.0705384,242.801471801246
12.091752,242.313263169838
12.1129656,241.82788159072
12.1341792,241.34532695422
12.1553928,240.86559915055
12.1766064,240.388698069809
12.19782,239.914623601995
12.2190336,239.443375636974
12.2402472,238.974954064511
12.2614608,238.509358774258
12.2826744,238.046589655752
12.303888,237.58664659842
12.3251016,237.129529491573
12.3463152,236.675238224411
12.3675288,236.223772686023
12.3887424,235.77513276538
12.409956,235.329318351351
12.4311696,234.886329332683
12.4523832,234.446165598017
12.4735968,234.008827035869
12.4948104,233.574313534652
12.516024,233.142624982673
12.5372376,232.713761268119
12.5584512,232.287722279056
12.5796648,231.864507903453
12.6008784,231.444118029152
12.622092,231.026552543887
12.6433056,230.611811335295
12.6645192,230.199894290881
12.6857328,229.790801298043
12.7069464,229.384532244072
12.72816,228.981087016132
12.7493736,228.58046550129
12.7705872,228.182667586489
12.7918008,227.787693158576
12.8130144,227.395542104264
12.834228,227.006214310171
12.8554416,226.619709662787
12.8766552,226.236028048493
12.8978688,225.855169353578
12.9190824,225.477133464194
12.940296,225.101920266389
12.9615096,224.729529646101
12.9827232,224.359961489146
13.0039368,223.993215681238
13.0251504,223.629292107972
13.046364,223.268190654831
13.0675776,222.909911207197
13.0887912,222.554453650323
13.1100048,222.201817869352
13.1312184,221.852003749315
13.152432,221.505011175146
13.1736456,221.16084003165
13.1948592,220.819490203523
13.2160728,220.480961575349
13.2372864,220.145254031597
13.2585,219.812367456626
13.2797136,219.493238469637
13.3009272,219.18854664174
13.3221408,218.884500730909
13.3433544,218.581099618236
13.364568,218.278342199195
13.3857816,217.97622738365
13.4069952,217.674754095854
13.4282088,217.373921274464
13.4494224,217.073727872504
13.470636,216.774172857395
13.4918496,216.475255210947
13.5130632,216.176973929352
13.5342768,215.879328023195
13.5554904,215.582316517447
13.576704,215.285938451477
13.5979176,214.990192879028
13.6191312,214.695078868243
13.6403448,214.400595501644
13.6615584,214.106741876134
13.682772,213.813517103032
13.7039856,213.520920308022
13.7251992,213.228950631181
13.7464128,212.937607226981
13.7676264,212.64688926427
13.78884,212.356795926293
13.8100536,212.067326410686
13.8312672,211.778479929461
13.8524808,211.49025570903
13.8736944,211.202652990191
13.894908,210.915671028122
13.9161216,210.629309092389
13.9373352,210.343566466972
13.9585488,210.058442450212
13.9797624,209.773936354842
14.000976,209.490047507994
14.0221896,209.206775251173
14.0434032,208.924118940285
14.0646168,208.642077945619
14.0858304,208.36065165185
14.107044,208.07983945805
14.1282576,207.799640777676
14.1494712,207.520055038561
14.1706848,207.241081682934
14.1918984,206.962720167432
14.213112,206.684969963047
14.2343256,206.407830555177
14.2555392,206.131301443613
14.2767528,205.855382142516
14.2979664,205.580072180452
14.31918,205.305371100369
14.3403936,205.031278459603
14.3616072,204.757793829882
14.3828208,204.484916797317
14.4040344,204.212646962403
14.425248,203.940983940036
14.4464616,203.669927359482
14.4676752,203.399476864427
14.4888888,203.129632112915
14.5101024,202.860392777392
14.531316,202.591758544682
14.5525296,202.323729116006
14.5737432,202.056304206971
14.5949568,201.789483547569
14.6161704,201.523266882191
14.637384,201.257653969607
14.6585976,200.992644582974
14.6798112,200.728238509836
14.7010248,200.464435552128
14.7222384,200.201235526185
14.743452,199.938638262714
14.7646656,199.676643606816
14.7858792,199.415251417983
14.8070928,199.154461570086
14.8283064,198.894273951392
14.84952,198.634688464561
14.8707336,198.375705026626
14.8919472,198.11732356902
14.9131608,197.859544037563
14.9343744,197.602366392461
14.955588,197.3457906083
14.9768016,197.089816674079
14.9980152,196.834444593161
15.0192288,196.579674383305
15.0404424,196.325506076662
15.061656,196.071939719762
15.0828696,195.818975373531
15.1040832,195.566613113283
