"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
11,0.01009,0.0036726,0,0.0018434,0.031741,3.6801e+05,1.3086e+05,0,0.46245,0.16445,0,0,0,0.0018456
11,0.01009,0.0036726,0,0.0018434,0.031741,3.6801e+05,1.3086e+05,0,0.46245,0.16445,0,0,0,0.0018456
10,0.01009,0.0036726,0,0.0018434,0.031741,3.6541e+05,1.297e+05,0,0.45919,0.16299,0,0,0,0.0018398
10,0.010129,0.0035649,0,0.0017875,0.031855,3.6646e+05,1.2407e+05,0,0.46051,0.1559,0,0,0,0.0017866
10,0.010131,0.0035597,0,0.0017849,0.031861,3.6659e+05,1.238e+05,0,0.46067,0.15557,0,0,0,0.001784
10,0.010167,0.0034559,0,0.0017313,0.031971,3.6773e+05,1.1943e+05,0,0.46211,0.15007,0,0,0,0.0017301
10,0.01017,0.0034468,0,0.0017267,0.03198,3.679e+05,1.1917e+05,0,0.46231,0.14975,0,0,0,0.0017254
10,0.010204,0.0033443,0,0.0016741,0.032088,3.6857e+05,1.1683e+05,0,0.46316,0.14681,0,0,0,0.001673
10,0.010208,0.0033308,0,0.0016672,0.032103,3.6863e+05,1.1661e+05,0,0.46324,0.14653,0,0,0,0.0016659
10,0.010238,0.0032392,0,0.0016204,0.032199,3.6887e+05,1.1514e+05,0,0.46354,0.14469,0,0,0,0.0016203
10,0.010242,0.0032245,0,0.0016129,0.032214,3.6894e+05,1.1498e+05,0,0.46362,0.14449,0,0,0,0.0016134
10,0.010274,0.0031213,0,0.0015604,0.032322,3.6891e+05,1.1365e+05,0,0.46359,0.14282,0,0,0,0.001561
10,0.010277,0.003112,0,0.0015557,0.032332,3.6888e+05,1.1351e+05,0,0.46355,0.14265,0,0,0,0.0015561
10,0.010308,0.003009,0,0.0015035,0.032439,3.6924e+05,1.1129e+05,0,0.464,0.13986,0,0,0,0.0015022
10,0.010311,0.0029993,0,0.0014987,0.032449,3.692e+05,1.1103e+05,0,0.46395,0.13952,0,0,0,0.0014974
10,0.010341,0.002894,0,0.0014455,0.032559,3.7057e+05,1.0753e+05,0,0.46567,0.13513,0,0,0,0.0014441
10,0.010342,0.002888,0,0.0014425,0.032565,3.7061e+05,1.0721e+05,0,0.46573,0.13473,0,0,0,0.0014412
11,0.010372,0.0027792,0,0.0013875,0.032678,3.7595e+05,1.0309e+05,0,0.47244,0.12955,0,0,0,0.0013886
11,0.010372,0.0027792,0,0.0013875,0.032678,3.7595e+05,1.0309e+05,0,0.47244,0.12955,0,0,0,0.0013886
11,0.010372,0.0027792,0,0.0013875,0.032678,3.7595e+05,1.0309e+05,0,0.47244,0.12955,0,0,0,0.0013886
11,0.010372,0.0027792,0,0.0013875,0.032678,3.7595e+05,1.0309e+05,0,0.47244,0.12955,0,0,0,0.0013886
10,0.010402,0.0026667,0,0.0013309,0.032794,3.7494e+05,94150,0,0.47116,0.11831,0,0,0,0.0013267
10,0.010403,0.0026614,0,0.0013283,0.0328,3.7509e+05,93881,0,0.47135,0.11797,0,0,0,0.001324
10,0.010428,0.0025594,0,0.001277,0.032905,3.7677e+05,89719,0,0.47346,0.11274,0,0,0,0.0012791
10,0.010431,0.0025496,0,0.001272,0.032915,3.7702e+05,89369,0,0.47378,0.1123,0,0,0,0.0012745
10,0.010455,0.002447,0,0.0012206,0.03302,3.7797e+05,86580,0,0.47498,0.1088,0,0,0,0.0012217
10,0.010457,0.0024388,0,0.0012165,0.033029,3.7811e+05,86375,0,0.47514,0.10854,0,0,0,0.0012175
10,0.01046,0.0024276,0,0.0012109,0.03304,3.7826e+05,86262,0,0.47533,0.1084,0,0,0,0.0012122
10,0.010482,0.0023315,0,0.0011627,0.033139,3.7936e+05,84457,0,0.47672,0.10613,0,0,0,0.0011617
10,0.010485,0.0023178,0,0.0011558,0.033153,3.7945e+05,84251,0,0.47683,0.10587,0,0,0,0.0011551
10,0.010507,0.0022157,0,0.0011047,0.033257,3.7997e+05,82592,0,0.47749,0.10379,0,0,0,0.0011053
10,0.010509,0.0022043,0,0.0010991,0.033269,3.8e+05,82398,0,0.47752,0.10354,0,0,0,0.0010993
10,0.010531,0.0020993,0,0.0010466,0.033376,3.8062e+05,79956,0,0.4783,0.10048,0,0,0,0.0010448
10,0.010533,0.002089,0,0.0010414,0.033387,3.8058e+05,79660,0,0.47826,0.1001,0,0,0,0.0010398
10,0.010554,0.0019816,0,0.00098784,0.033496,3.8163e+05,75827,0,0.47957,0.095287,0,0,0,0.00098616
10,0.010555,0.0019756,0,0.00098483,0.033502,3.8162e+05,75486,0,0.47956,0.094859,0,0,0,0.00098308
10,0.010575,0.0018646,0,0.00092951,0.033615,3.8293e+05,67618,0,0.4812,0.084971,0,0,0,0.00092249
10,0.010575,0.0018646,0,0.00092951,0.033615,3.8293e+05,67618,0,0.4812,0.084971,0,0,0,0.00092249
10,0.010575,0.0018646,0,0.00092951,0.033615,3.8293e+05,67618,0,0.4812,0.084971,0,0,0,0.00092249
10,0.010595,0.0017495,0,0.00087207,0.033732,3.8592e+05,61202,0,0.48496,0.076908,0,0,0,0.00086585
10,0.010595,0.0017439,0,0.00086928,0.033738,3.86e+05,60945,0,0.48506,0.076586,0,0,0,0.00086296
10,0.010612,0.0016402,0,0.00081754,0.033842,3.868e+05,56642,0,0.48607,0.071178,0,0,0,0.00081656
10,0.010614,0.0016292,0,0.0008121,0.033854,3.8698e+05,56234,0,0.4863,0.070666,0,0,0,0.0008116
10,0.010629,0.0015228,0,0.0007591,0.033961,3.8773e+05,53391,0,0.48724,0.067094,0,0,0,0.00075944
10,0.010631,0.0015135,0,0.00075446,0.033971,3.8789e+05,53205,0,0.48743,0.06686,0,0,0,0.0007545
10,0.010645,0.001406,0,0.00070096,0.034079,3.8865e+05,51565,0,0.48839,0.064798,0,0,0,0.0007011
10,0.010647,0.001396,0,0.00069601,0.034089,3.8869e+05,51440,0,0.48845,0.064641,0,0,0,0.00069598
10,0.01066,0.0012907,0,0.00064359,0.034195,3.8921e+05,49636,0,0.4891,0.062374,0,0,0,0.00064369
10,0.010661,0.00128,0,0.00063829,0.034206,3.8919e+05,49469,0,0.48908,0.062165,0,0,0,0.00063869
10,0.010674,0.0011735,0,0.00058532,0.034313,3.8926e+05,46919,0,0.48916,0.05896,0,0,0,0.00058601
10,0.010674,0.0011658,0,0.00058151,0.034321,3.8922e+05,46682,0,0.48911,0.058662,0,0,0,0.00058182
10,0.010686,0.0010546,0,0.00052632,0.034433,3.8997e+05,42764,0,0.49006,0.053739,0,0,0,0.00052676
10,0.010687,0.001048,0,0.00052306,0.034439,3.899e+05,42390,0,0.48996,0.053269,0,0,0,0.0005237
10,0.010697,0.00093588,0,0.00046724,0.034552,3.9048e+05,33531,0,0.49069,0.042136,0,0,0,0.00046063
10,0.010697,0.00093588,0,0.00046724,0.034552,3.9048e+05,33531,0,0.49069,0.042136,0,0,0,0.00046063
10,0.010697,0.00093588,0,0.00046724,0.034552,3.9048e+05,33531,0,0.49069,0.042136,0,0,0,0.00046063
10,0.010707,0.00081957,0,0.00040951,0.034669,3.9231e+05,27128,0,0.49299,0.03409,0,0,0,0.00040374
10,0.010707,0.00081378,0,0.00040665,0.034675,3.9237e+05,26858,0,0.49307,0.033751,0,0,0,0.00040072
10,0.010714,0.00070974,0,0.00035491,0.034779,3.929e+05,22641,0,0.49373,0.028451,0,0,0,0.00035408
10,0.010715,0.00069794,0,0.00034909,0.034791,3.9305e+05,22235,0,0.49392,0.027942,0,0,0,0.0003489
10,0.010722,0.00059062,0,0.00029576,0.034898,3.9334e+05,19385,0,0.49429,0.02436,0,0,0,0.00029615
10,0.010722,0.0005811,0,0.00029106,0.034908,3.9345e+05,19182,0,0.49443,0.024104,0,0,0,0.00029115
10,0.010728,0.00047288,0,0.00023731,0.035016,3.9379e+05,17433,0,0.49485,0.021907,0,0,0,0.00023751
10,0.010728,0.00046272,0,0.00023229,0.035026,3.9381e+05,17297,0,0.49487,0.021736,0,0,0,0.00023229
10,0.010732,0.00035671,0,0.00017963,0.035132,3.9393e+05,15471,0,0.49502,0.019441,0,0,0,0.00017975
10,0.010732,0.00034591,0,0.00017429,0.035143,3.9386e+05,15259,0,0.49494,0.019174,0,0,0,0.00017413
10,0.010735,0.00023875,0,0.00012109,0.03525,3.9394e+05,12591,0,0.49504,0.015822,0,0,0,0.00012106
10,0.010736,0.00022694,0,0.00011526,0.035262,3.9381e+05,12168,0,0.49488,0.015291,0,0,0,0.00011534
10,0.010737,0.00012171,0,6.2984e-05,0.035367,3.9364e+05,7059.6,0,0.49466,0.0088714,0,0,0,6.3384e-05
10,0.010737,0.00011456,0,5.9465e-05,0.035375,3.9357e+05,6695.8,0,0.49458,0.0084141,0,0,0,6.0032e-05
10,0.010738,0,0,2.6252e-06,0.035489,3.9319e+05,1128.5,0,0.49409,0.0014181,0,0,0,7.1603e-06
10,0.010737,-0.00011202,0,-5.3057e-05,0.035601,3.9288e+05,-6999.1,0,0.4937,-0.0087953,0,0,0,-5.503e-05
10,0.010737,-0.00011789,0,-5.5931e-05,0.035607,3.9287e+05,-7316.2,0,0.4937,-0.0091938,0,0,0,-5.7301e-05
10,0.010737,-0.00012227,0,-5.809e-05,0.035611,3.9297e+05,-7502.8,0,0.49382,-0.0094284,0,0,0,-5.9563e-05
10,0.010735,-0.00023198,0,-0.00011255,0.035721,3.9371e+05,-12606,0,0.49474,-0.015841,0,0,0,-0.00011589
10,0.010735,-0.00023862,0,-0.00011583,0.035728,3.9378e+05,-12830,0,0.49484,-0.016123,0,0,0,-0.00011988
10,0.010732,-0.00034607,0,-0.00016919,0.035835,3.9417e+05,-15093,0,0.49533,-0.018966,0,0,0,-0.00016962
10,0.010732,-0.00036165,0,-0.0001769,0.035851,3.9419e+05,-15358,0,0.49535,-0.019299,0,0,0,-0.00017634
10,0.010728,-0.00045671,0,-0.00022413,0.035946,3.9412e+05,-17021,0,0.49527,-0.02139,0,0,0,-0.00021917
10,0.010728,-0.00046966,0,-0.00023055,0.035959,3.9413e+05,-17222,0,0.49528,-0.021642,0,0,0,-0.0002257
10,0.010723,-0.00057297,0,-0.00028185,0.036062,3.9365e+05,-18713,0,0.49468,-0.023516,0,0,0,-0.00027474
10,0.010722,-0.0005821,0,-0.00028637,0.036072,3.936e+05,-18851,0,0.49461,-0.023688,0,0,0,-0.00027958
10,0.010722,-0.00059417,0,-0.00029234,0.036084,3.9351e+05,-19145,0,0.49449,-0.024058,0,0,0,-0.00028579
10,0.010715,-0.00069496,0,-0.00034246,0.036185,3.9318e+05,-22464,0,0.49408,-0.028229,0,0,0,-0.00034251
10,0.010715,-0.00070844,0,-0.00034912,0.036198,3.9297e+05,-22835,0,0.49383,-0.028696,0,0,0,-0.0003487
10,0.010707,-0.00081531,0,-0.00040222,0.036305,3.918e+05,-27724,0,0.49235,-0.03484,0,0,0,-0.00040257
10,0.010706,-0.00082311,0,-0.00040605,0.036313,3.9167e+05,-28154,0,0.49219,-0.035379,0,0,0,-0.00040625
10,0.010697,-0.00093588,0,-0.00046209,0.036426,3.9084e+05,-34668,0,0.49114,-0.043564,0,0,0,-0.00045987
10,0.010697,-0.00093588,0,-0.00046209,0.036426,3.9084e+05,-34668,0,0.49114,-0.043564,0,0,0,-0.00045987
10,0.010687,-0.0010484,0,-0.00051805,0.036539,3.893e+05,-41648,0,0.48921,-0.052336,0,0,0,-0.0005183
10,0.010686,-0.0010526,0,-0.00052011,0.036543,3.8926e+05,-41928,0,0.48915,-0.052688,0,0,0,-0.00052028
10,0.010686,-0.001057,0,-0.00052231,0.036548,3.8933e+05,-42102,0,0.48925,-0.052907,0,0,0,-0.00052258
10,0.010674,-0.0011662,0,-0.00057657,0.036658,3.8961e+05,-46886,0,0.4896,-0.058919,0,0,0,-0.00057938
10,0.010673,-0.0011753,0,-0.00058111,0.036667,3.8965e+05,-47144,0,0.48965,-0.059243,0,0,0,-0.00058455
10,0.010662,-0.0012778,0,-0.00063206,0.03677,3.8928e+05,-49618,0,0.48918,-0.062352,0,0,0,-0.0006358
10,0.01066,-0.0012951,0,-0.00064065,0.036787,3.8929e+05,-49871,0,0.48919,-0.06267,0,0,0,-0.00064278
10,0.010647,-0.0013981,0,-0.0006919,0.036891,3.8883e+05,-51589,0,0.48862,-0.064829,0,0,0,-0.00069389
10,0.010645,-0.0014107,0,-0.00069818,0.036904,3.8873e+05,-51797,0,0.48849,-0.065089,0,0,0,-0.00070116
10,0.010631,-0.0015089,0,-0.00074708,0.037003,3.8823e+05,-53427,0,0.48786,-0.067138,0,0,0,-0.00074657
10,0.010629,-0.0015251,0,-0.00075508,0.037019,3.8807e+05,-53745,0,0.48766,-0.067538,0,0,0,-0.00075428
10,0.010614,-0.0016253,0,-0.00080501,0.037121,3.872e+05,-56359,0,0.48657,-0.070823,0,0,0,-0.00080243
10,0.010612,-0.0016373,0,-0.00081097,0.037133,3.8702e+05,-56682,0,0.48634,-0.071229,0,0,0,-0.00080803
10,0.010595,-0.0017449,0,-0.00086465,0.037242,3.8542e+05,-60839,0,0.48433,-0.076452,0,0,0,-0.00085768
10,0.010594,-0.0017497,0,-0.00086704,0.037247,3.8528e+05,-61105,0,0.48415,-0.076786,0,0,0,-0.00086032
10,0.010575,-0.0018646,0,-0.00092436,0.037363,3.8187e+05,-68464,0,0.47988,-0.086034,0,0,0,-0.00092198
10,0.010575,-0.0018646,0,-0.00092436,0.037363,3.8187e+05,-68464,0,0.47988,-0.086034,0,0,0,-0.00092198
10,0.010575,-0.0018646,0,-0.00092436,0.037363,3.8187e+05,-68464,0,0.47988,-0.086034,0,0,0,-0.00092198
10,0.010554,-0.0019785,0,-0.00098113,0.037479,3.8106e+05,-75715,0,0.47885,-0.095146,0,0,0,-0.00098403
10,0.010553,-0.0019824,0,-0.00098305,0.037483,3.8108e+05,-75942,0,0.47888,-0.095432,0,0,0,-0.00098634
10,0.010532,-0.0020908,0,-0.0010372,0.037593,3.8083e+05,-79663,0,0.47857,-0.10011,0,0,0,-0.0010368
10,0.01053,-0.0021013,0,-0.0010424,0.037604,3.8082e+05,-79936,0,0.47856,-0.10045,0,0,0,-0.0010416
10,0.01051,-0.0021987,0,-0.0010911,0.037703,3.7997e+05,-82421,0,0.47748,-0.10357,0,0,0,-0.0010921
10,0.010508,-0.00221,0,-0.0010967,0.037715,3.7992e+05,-82634,0,0.47742,-0.10384,0,0,0,-0.0010976
10,0.010506,-0.0022176,0,-0.0011005,0.037723,3.7991e+05,-82763,0,0.47741,-0.104,0,0,0,-0.0011018
10,0.010484,-0.0023204,0,-0.001152,0.037828,3.794e+05,-84386,0,0.47677,-0.10604,0,0,0,-0.0011543
10,0.010481,-0.0023346,0,-0.0011591,0.037842,3.7926e+05,-84589,0,0.47659,-0.1063,0,0,0,-0.0011611
10,0.01046,-0.0024284,0,-0.0012061,0.037939,3.7862e+05,-86076,0,0.47579,-0.10817,0,0,0,-0.0012039
10,0.010457,-0.0024417,0,-0.0012128,0.037952,3.7847e+05,-86322,0,0.4756,-0.10848,0,0,0,-0.001211
10,0.010432,-0.0025458,0,-0.001265,0.038059,3.7715e+05,-88877,0,0.47395,-0.11169,0,0,0,-0.001263
10,0.010428,-0.0025598,0,-0.001272,0.038074,3.7678e+05,-89312,0,0.47348,-0.11223,0,0,0,-0.0012693
10,0.010403,-0.0026612,0,-0.001323,0.038178,3.7484e+05,-94375,0,0.47104,-0.11859,0,0,0,-0.0013222
10,0.010401,-0.0026678,0,-0.0013263,0.038185,3.747e+05,-94712,0,0.47086,-0.11902,0,0,0,-0.0013256
11,0.010372,-0.0027792,0,-0.0013824,0.0383,3.757e+05,-1.0195e+05,0,0.47212,-0.12811,0,0,0,-0.0013816
11,0.010372,-0.0027792,0,-0.0013824,0.0383,3.757e+05,-1.0195e+05,0,0.47212,-0.12811,0,0,0,-0.0013816
11,0.010372,-0.0027792,0,-0.0013824,0.0383,3.757e+05,-1.0195e+05,0,0.47212,-0.12811,0,0,0,-0.0013816
11,0.010372,-0.0027792,0,-0.0013824,0.0383,3.757e+05,-1.0195e+05,0,0.47212,-0.12811,0,0,0,-0.0013816
10,0.010342,-0.0028889,0,-0.0014377,0.038414,3.6971e+05,-1.0709e+05,0,0.46459,-0.13457,0,0,0,-0.0014413
10,0.010341,-0.0028931,0,-0.0014398,0.038418,3.6966e+05,-1.0729e+05,0,0.46453,-0.13482,0,0,0,-0.0014432
10,0.01034,-0.0028975,0,-0.001442,0.038423,3.6973e+05,-1.0748e+05,0,0.46461,-0.13506,0,0,0,-0.0014454
10,0.01031,-0.0030029,0,-0.0014953,0.038533,3.6939e+05,-1.1169e+05,0,0.46418,-0.14035,0,0,0,-0.0014991
10,0.010308,-0.003009,0,-0.0014984,0.038539,3.6938e+05,-1.1186e+05,0,0.46417,-0.14056,0,0,0,-0.0015027
10,0.010277,-0.003112,0,-0.0015506,0.038646,3.6888e+05,-1.1352e+05,0,0.46355,-0.14266,0,0,0,-0.0015512
10,0.010274,-0.0031213,0,-0.0015553,0.038656,3.6889e+05,-1.1365e+05,0,0.46357,-0.14282,0,0,0,-0.0015557
10,0.010242,-0.0032245,0,-0.0016077,0.038764,3.688e+05,-1.1497e+05,0,0.46345,-0.14447,0,0,0,-0.0016081
10,0.010239,-0.0032344,0,-0.0016128,0.038775,3.6877e+05,-1.1509e+05,0,0.46341,-0.14462,0,0,0,-0.0016136
10,0.010207,-0.0033353,0,-0.0016643,0.038881,3.6857e+05,-1.1693e+05,0,0.46316,-0.14693,0,0,0,-0.0016689
10,0.010201,-0.0033519,0,-0.0016728,0.038898,3.6845e+05,-1.1718e+05,0,0.463,-0.14725,0,0,0,-0.0016757
10,0.010169,-0.0034499,0,-0.0017231,0.039001,3.6809e+05,-1.1969e+05,0,0.46256,-0.1504,0,0,0,-0.0017261
10,0.010166,-0.0034588,0,-0.0017277,0.039011,3.6788e+05,-1.2005e+05,0,0.46229,-0.15085,0,0,0,-0.001732
10,0.010131,-0.0035578,0,-0.0017788,0.039116,3.6683e+05,-1.2407e+05,0,0.46097,-0.15591,0,0,0,-0.0017789
10,0.010129,-0.0035656,0,-0.0017827,0.039124,3.6672e+05,-1.2444e+05,0,0.46084,-0.15637,0,0,0,-0.0017825
10,0.01009,-0.0036726,0,-0.0018383,0.039237,3.6562e+05,-1.3048e+05,0,0.45945,-0.16396,0,0,0,-0.0018384
11,0.01009,-0.0036726,0,-0.0018383,0.039237,3.6801e+05,-1.3055e+05,0,0.46245,-0.16405,0,0,0,-0.0018426
11,0.01009,-0.0036726,0,-0.0018383,0.039237,3.6801e+05,-1.3055e+05,0,0.46245,-0.16405,0,0,0,-0.0018426
10,0.01009,-0.0036726,0,-0.0018383,0.039237,3.6562e+05,-1.3048e+05,0,0.45945,-0.16396,0,0,0,-0.0018384
10,0.010051,-0.003779,0,-0.0018939,0.039351,3.6599e+05,-1.3555e+05,0,0.45992,-0.17033,0,0,0,-0.0018982
10,0.010048,-0.0037877,0,-0.0018985,0.03936,3.6617e+05,-1.3586e+05,0,0.46014,-0.17073,0,0,0,-0.001902
10,0.010009,-0.0038899,0,-0.0019524,0.03947,3.6863e+05,-1.3822e+05,0,0.46323,-0.17369,0,0,0,-0.0019552
10,0.010005,-0.0038986,0,-0.001957,0.039479,3.6912e+05,-1.384e+05,0,0.46385,-0.17392,0,0,0,-0.0019611
10,0.009968,-0.0039927,0,-0.0020072,0.03958,3.7267e+05,-1.3777e+05,0,0.46831,-0.17313,0,0,0,-0.002006
10,0.0099628,-0.0040058,0,-0.0020142,0.039594,3.734e+05,-1.3766e+05,0,0.46923,-0.17299,0,0,0,-0.0020134
10,0.0099248,-0.0040989,0,-0.0020646,0.039695,3.7965e+05,-1.3598e+05,0,0.47708,-0.17088,0,0,0,-0.0020655
10,0.0099206,-0.0041093,0,-0.0020703,0.039706,3.8053e+05,-1.3598e+05,0,0.47818,-0.17087,0,0,0,-0.0020712
10,0.0099175,-0.0041167,0,-0.0020744,0.039714,3.8114e+05,-1.3553e+05,0,0.47896,-0.17031,0,0,0,-0.002075
10,0.0098772,-0.0042124,0,-0.002127,0.039818,3.9116e+05,-1.2915e+05,0,0.49155,-0.16229,0,0,0,-0.0021336
10,0.009874,-0.0042199,0,-0.0021313,0.039826,3.9227e+05,-1.2894e+05,0,0.49294,-0.16203,0,0,0,-0.0021379
10,0.0098696,-0.0042301,0,-0.0021371,0.039837,3.9323e+05,-1.2782e+05,0,0.49415,-0.16063,0,0,0,-0.0021429
10,0.0098298,-0.0043219,0,-0.0021884,0.039937,3.9955e+05,-1.15e+05,0,0.50209,-0.14451,0,0,0,-0.0021882
10,0.0098263,-0.00433,0,-0.002193,0.039946,4.0049e+05,-1.1317e+05,0,0.50327,-0.14221,0,0,0,-0.002193
10,0.0098057,-0.0043764,0,-0.002219,0.039997,4.0419e+05,-1.0213e+05,0,0.50792,-0.12834,0,0,0,-0.0022225
10,0.0098029,-0.0043827,0,-0.0022226,0.040004,4.0483e+05,-1.0028e+05,0,0.50872,-0.12602,0,0,0,-0.0022262
10,0.0097816,-0.0044299,0,-0.0022489,0.040055,4.0485e+05,-86820,0,0.50875,-0.1091,0,0,0,-0.0022512
10,0.0097796,-0.0044344,0,-0.0022515,0.04006,4.0495e+05,-85252,0,0.50888,-0.10713,0,0,0,-0.0022536
10,0.0097573,-0.0044832,0,-0.002278,0.040114,4.0306e+05,-68796,0,0.5065,-0.086452,0,0,0,-0.002277
10,0.0097566,-0.0044848,0,-0.0022789,0.040116,4.0293e+05,-67935,0,0.50634,-0.085369,0,0,0,-0.0022781
10,0.0097319,-0.0045381,0,-0.0023071,0.040174,3.9038e+05,-46623,0,0.49057,-0.058588,0,0,0,-0.0023136
10,0.0097319,-0.0045381,0,-0.0023071,0.040174,3.9038e+05,-46623,0,0.49057,-0.058588,0,0,0,-0.0023136
10,0.0097319,-0.0045381,0,-0.0023071,0.040174,3.9038e+05,-46623,0,0.49057,-0.058588,0,0,0,-0.0023136
10,0.0096835,-0.0046405,0,-0.0023571,0.040288,3.5534e+05,-29047,0,0.44653,-0.036502,0,0,0,-0.0023572
10,0.0096815,-0.0046448,0,-0.0023591,0.040292,3.5285e+05,-28581,0,0.44341,-0.035916,0,0,0,-0.0023594
10,0.0096355,-0.0047393,0,-0.0024001,0.040398,3.1009e+05,-26456,0,0.38967,-0.033246,0,0,0,-0.0024064
10,0.00963,-0.0047505,0,-0.0024047,0.04041,3.0641e+05,-26218,0,0.38505,-0.032947,0,0,0,-0.0024102
10,0.0096269,-0.0047567,0,-0.002407,0.040417,3.0431e+05,-27560,0,0.38241,-0.034633,0,0,0,-0.0024124
10,0.0095788,-0.0048528,0,-0.002445,0.040524,2.7616e+05,-37999,0,0.34703,-0.047751,0,0,0,-0.0024511
10,0.0095739,-0.0048625,0,-0.0024484,0.040535,2.7363e+05,-39279,0,0.34385,-0.049359,0,0,0,-0.0024544
10,0.0095288,-0.0049503,0,-0.0024809,0.040634,2.5213e+05,-50542,0,0.31684,-0.063513,0,0,0,-0.0024857
10,0.0095242,-0.0049592,0,-0.002484,0.040644,2.4944e+05,-51757,0,0.31346,-0.06504,0,0,0,-0.0024894
10,0.0095194,-0.0049683,0,-0.002487,0.040654,2.4833e+05,-53371,0,0.31206,-0.067068,0,0,0,-0.0024919
10,0.0094713,-0.0050594,0,-0.002519,0.040757,2.3202e+05,-67881,0,0.29156,-0.085302,0,0,0,-0.0025229
10,0.0094677,-0.0050662,0,-0.0025212,0.040765,2.306e+05,-69139,0,0.28979,-0.086883,0,0,0,-0.0025255
10,0.0094162,-0.0051613,0,-0.0025539,0.040873,2.1748e+05,-81871,0,0.27329,-0.10288,0,0,0,-0.0025553
10,0.0094122,-0.0051686,0,-0.0025562,0.040882,2.1649e+05,-83111,0,0.27205,-0.10444,0,0,0,-0.0025575
10,0.0093587,-0.0052649,0,-0.0025886,0.040992,2.0398e+05,-98919,0,0.25633,-0.1243,0,0,0,-0.0025889
10,0.0093562,-0.0052694,0,-0.00259,0.040997,2.0338e+05,-99672,0,0.25557,-0.12525,0,0,0,-0.0025902
10,0.0092994,-0.005369,0,-0.0026234,0.041112,1.9043e+05,-1.167e+05,0,0.2393,-0.14665,0,0,0,-0.0026219
11,0.0092994,-0.005369,0,-0.0026234,0.041112,2.0044e+05,-1.2559e+05,0,0.25188,-0.15782,0,0,0,-0.0026232
11,0.0092994,-0.005369,0,-0.0026234,0.041112,2.0044e+05,-1.2559e+05,0,0.25188,-0.15782,0,0,0,-0.0026232
10,0.0092994,-0.005369,0,-0.0026234,0.041112,1.9043e+05,-1.167e+05,0,0.2393,-0.14665,0,0,0,-0.0026219
10,0.0092419,-0.0054674,0,-0.002656,0.041225,1.765e+05,-1.3378e+05,0,0.2218,-0.16812,0,0,0,-0.0026544
10,0.0092402,-0.0054702,0,-0.0026568,0.041229,1.7628e+05,-1.3435e+05,0,0.22152,-0.16882,0,0,0,-0.0026553
10,0.0092383,-0.0054734,0,-0.0026578,0.041232,1.7596e+05,-1.3503e+05,0,0.22112,-0.16968,0,0,0,-0.0026565
10,0.0091832,-0.0055653,0,-0.0026887,0.04134,1.6815e+05,-1.5378e+05,0,0.2113,-0.19324,0,0,0,-0.0026873
10,0.0091777,-0.0055743,0,-0.0026915,0.04135,1.6729e+05,-1.553e+05,0,0.21023,-0.19516,0,0,0,-0.0026897
10,0.0091215,-0.0056658,0,-0.0027225,0.041458,1.6202e+05,-1.7091e+05,0,0.2036,-0.21477,0,0,0,-0.0027205
10,0.009113,-0.0056795,0,-0.0027269,0.041474,1.6112e+05,-1.7341e+05,0,0.20247,-0.21791,0,0,0,-0.0027246
10,0.0090623,-0.00576,0,-0.0027553,0.041569,1.5731e+05,-1.9066e+05,0,0.19768,-0.23959,0,0,0,-0.0027501
10,0.0090554,-0.005771,0,-0.002759,0.041582,1.5691e+05,-1.9343e+05,0,0.19718,-0.24308,0,0,0,-0.0027541
10,0.0089993,-0.0058579,0,-0.0027912,0.041685,1.5239e+05,-2.1461e+05,0,0.19149,-0.26968,0,0,0,-0.0027836
10,0.0089941,-0.005866,0,-0.002794,0.041695,1.5179e+05,-2.1675e+05,0,0.19075,-0.27238,0,0,0,-0.0027862
10,0.0089882,-0.0058751,0,-0.0027973,0.041706,1.5165e+05,-2.193e+05,0,0.19056,-0.27558,0,0,0,-0.0027892
10,0.0089306,-0.0059623,0,-0.002832,0.04181,1.5488e+05,-2.4884e+05,0,0.19463,-0.3127,0,0,0,-0.0028263
10,0.0089265,-0.0059684,0,-0.0028344,0.041818,1.5533e+05,-2.5177e+05,0,0.19519,-0.31639,0,0,0,-0.002829
10,0.0088644,-0.0060602,0,-0.0028746,0.041928,1.7336e+05,-2.8358e+05,0,0.21785,-0.35636,0,0,0,-0.0028694
10,0.0088621,-0.0060636,0,-0.0028761,0.041933,1.7403e+05,-2.8509e+05,0,0.21869,-0.35826,0,0,0,-0.0028707
10,0.0088597,-0.0060671,0,-0.0028778,0.041937,1.7592e+05,-2.8568e+05,0,0.22106,-0.359,0,0,0,-0.0028727
10,0.0087961,-0.0061591,0,-0.002923,0.042049,2.0445e+05,-2.9764e+05,0,0.25692,-0.37403,0,0,0,-0.0029173
11,0.0087961,-0.0061591,0,-0.002923,0.042049,2.1529e+05,-2.7748e+05,0,0.27055,-0.3487,0,0,0,-0.00293
11,0.0087961,-0.0061591,0,-0.002923,0.042049,2.1529e+05,-2.7748e+05,0,0.27055,-0.3487,0,0,0,-0.00293
11,0.0087961,-0.0061591,0,-0.002923,0.042049,2.1529e+05,-2.7748e+05,0,0.27055,-0.3487,0,0,0,-0.00293
