"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
27.9999999999998,-9.18772956446144,-6.2541430925945,-375.105142564735
28.3333333333331,-6.67874468782942,-4.87868866174032,-297.139284644371
28.6666666666664,-4.03768334825637,-3.41245961029184,-214.512316591266
28.9999999999998,-1.31428802306193,-1.88241002033201,-128.443633999221
29.3333333333331,1.40092510976361,-0.338447235818914,-40.3621747223127
29.6666666666664,4.10528178218163,1.21623366231226,48.4083561377195
29.9999999999997,6.74585374852358,2.75212889342507,136.448775292278
30.3333333333331,9.25421891282534,4.23039993503878,222.282974846869
30.6666666666664,11.6430903496784,5.65630007966435,304.600920172715
30.9999999999997,13.8551676946647,6.99742442725356,382.042366464244
31.3333333333331,15.8519535170682,8.2307989795195,453.319914327854
31.6666666666664,17.5734088606392,9.32152957360961,517.213957442914
31.9999999999997,19.0270557486111,10.2689013753015,572.767383197192
