"Distance [mm]","Mag_B [mTesla]"
13.3802665,250.467907039211
13.4062476,250.147927195014
13.4322287,249.827952433149
13.4582098,249.507982755745
13.4841909,249.188018164989
13.510172,248.868058663112
13.5361531,248.548104252424
13.5621342,248.228154935278
13.5881153,247.908210714088
13.6140964,247.588271591322
13.6400775,247.268337569513
13.6660586,246.948408651233
13.6920397,246.628484839137
13.7180208,246.308566135918
13.7440019,245.988652544332
13.769983,245.668744067193
13.7959641,245.348840707374
13.8219452,245.028942467792
13.8479263,244.70904935144
13.8739074,244.389161361359
13.8998885,244.069278500646
13.9258696,243.749400772456
13.9518507,243.429528180006
13.9778318,243.109660726555
14.0038129,242.789798415441
14.029794,242.469941250044
14.0557751,242.150089233806
14.0817562,241.830242370225
14.1077373,241.510400662858
14.1337184,241.19056411531
14.1596995,240.870732731259
14.1856806,240.550906514429
14.2116617,240.231085468605
14.2376428,239.911269597626
14.2636239,239.591458905394
14.289605,239.271653395854
14.3155861,238.951853073029
14.3415672,238.632057940985
14.3675483,238.312268003848
14.3935294,237.992483265801
14.4195105,237.67270373109
14.4454916,237.352929404001
14.4714727,237.0331602889
14.4974538,236.713396390195
14.5234349,236.393637712355
14.549416,236.073884259907
14.5753971,235.754136037435
14.6013782,235.434393049578
14.6273593,235.114655301034
14.6533404,234.794922796558
14.6793215,234.475195540962
14.7053026,234.155473539114
14.7312837,233.835756795942
14.7572648,233.516045316427
14.7832459,233.19633910561
14.809227,232.876638168589
14.8352081,232.556942510517
14.8611892,232.237252136608
14.8871703,231.917567052128
14.9131514,231.597887262408
14.9391325,231.27821277282
14.9651136,230.958543588814
14.9910947,230.638879715885
15.0170758,230.319221159585
15.0430569,229.999567925528
15.069038,229.679920019381
15.0950191,229.360277446869
15.1210002,229.040640213776
15.1469813,228.721008325941
15.1729624,228.401381789265
15.1989435,228.081760609694
15.2249246,227.762144793244
15.2509057,227.442534345979
15.2768868,227.122929274032
15.3028679,226.803329583583
15.328849,226.483735280867
15.3548301,226.164146372184
15.3808112,225.844562863888
15.4067923,225.524984762382
15.4327734,225.205412074147
15.4587545,224.88584480571
15.4847356,224.566282963638
15.5107167,224.246726554579
15.5366978,223.927175585228
15.5626789,223.607630062335
15.58866,223.288089992719
15.6146411,222.968555383242
15.6406222,222.649026240835
15.6666033,222.329502572471
15.6925844,222.009984385193
15.7185655,221.690471686092
15.7445466,221.370964482332
15.7705277,221.051462781126
15.7965088,220.731966589727
15.8224899,220.412475915466
15.848471,220.092990765726
15.8744521,219.773511147941
15.9004332,219.454037069615
15.9264143,219.134568538296
15.9523954,218.8151055616
15.9783765,218.495648147186
16.0043576,218.176196302782
16.0303387,217.856750036166
16.0563198,217.537309355181
16.0823009,217.217874267731
16.108282,216.898444781754
16.1342631,216.579020905266
16.1602442,216.259602646333
16.1862253,215.940190013078
16.2122064,215.620783013687
16.2381875,215.304540041067
16.2641686,215.06625674728
16.2901497,214.82885746461
16.3161308,214.591958146844
16.3421119,214.355558779051
16.368093,214.119659346253
16.3940741,213.884259833411
16.4200552,213.649360225447
16.4460363,213.414960507211
16.4720174,213.181060663516
16.4979985,212.947660679118
16.5239796,212.71476053872
16.5499607,212.482360226978
16.5759418,212.250459728491
16.6019229,212.01905902781
16.627904,211.788158109425
16.6538851,211.557756957782
16.6798662,211.327855557271
16.7058473,211.098453892236
16.7318284,210.869551946966
16.7578095,210.641149705689
16.7837906,210.413247152593
16.8097717,210.185844271807
16.8357528,209.958941047407
16.8617339,209.732537463428
16.887715,209.506633503839
16.9136961,209.281229152564
16.9396772,209.05632439347
16.9656583,208.831919210381
16.9916394,208.608013587058
17.0176205,208.384607507219
17.0436016,208.161700954531
17.0695827,207.939293912593
17.0955638,207.717386364964
17.1215449,207.495978295151
17.147526,207.275069686607
17.1735071,207.054660522736
17.1994882,206.834750786885
17.2254693,206.615340462352
17.2514504,206.396429532383
17.2774315,206.178017980166
17.3034126,205.960105788842
17.3293937,205.742692941503
17.3553748,205.52577942119
17.3813559,205.309365210875
17.407337,205.093450293493
17.4333181,204.878034651929
17.4592992,204.663118269006
17.4852803,204.448701127504
17.5112614,204.234783210144
17.5372425,204.021364499598
17.5632236,203.808444978485
17.5892047,203.596024629368
17.6151858,203.384103434766
17.6411669,203.172681377144
17.667148,202.96175843891
17.6931291,202.751334602428
17.7191102,202.541409849993
17.7450913,202.331984163868
17.7710724,202.123057526246
17.7970535,201.914629919286
17.8230346,201.706701325083
17.8490157,201.499271725682
17.8749968,201.292341103077
17.9009779,201.085909439213
17.926959,200.87997671597
17.9529401,200.67454291519
17.9789212,200.469608018663
18.0049023,200.265172008122
18.0308834,200.061234865239
18.0568645,199.857796571646
18.0828456,199.654857108922
18.1088267,199.452416458586
18.1348078,199.250474602118
18.1607889,199.049031520933
18.18677,198.848087196401
18.2127511,198.647641609837
18.2387322,198.447694742502
18.2647133,198.24824657561
18.2906944,198.049297090325
18.3166755,197.850846267754
18.3426566,197.652894088942
18.3686377,197.455440534898
18.3946188,197.258485586573
18.4205999,197.062029224863
18.446581,196.86607143062
18.4725621,196.670612184635
18.4985432,196.475651467652
18.5245243,196.281189260359
18.5505054,196.087225543399
18.5764865,195.893760297348
18.6024676,195.70079350275
18.6284487,195.508325140084
18.6544298,195.316355189776
18.6804109,195.124883632206
18.706392,194.933910447699
18.7323731,194.743435616525
18.7583542,194.55345911891
18.7843353,194.363980935022
18.8103164,194.175001044976
18.8362975,193.986519428837
18.8622786,193.798536066618
18.8882597,193.611050938274
18.9142408,193.424064023723
18.9402219,193.237575302824
18.966203,193.051584755365
18.9921841,192.866092361107
19.0181652,192.681098099748
19.0441463,192.496601950933
19.0701274,192.312603894264
19.0961085,192.12910390928
19.1220896,191.946101975474
19.1480707,191.763598072282
19.1740518,191.581592179094
19.2000329,191.400084275244
19.226014,191.219074340013
19.2519951,191.038562352633
19.2779762,190.858548292284
19.3039573,190.679032138087
19.3299384,190.50001386912
19.3559195,190.321493464401
19.3819006,190.143470902906
19.4078817,189.965946163548
19.4338628,189.788919225195
19.4598439,189.598273718836
19.485825,189.396530681499
19.5118061,189.193848025799
19.5377872,188.992085595893
19.5637683,188.79125275053
19.5897494,188.591349423787
19.6157305,188.392375550188
19.6417116,188.194331064715
19.6676927,187.997215902806
19.6936738,187.801030000346
19.7196549,187.60577329368
19.745636,187.411445719599
19.7716171,187.218047215348
19.7975982,187.025577718628
19.8235793,186.834037167589
19.8495604,186.643425500836
19.8755415,186.453742657426
19.9015226,186.264988576872
19.9275037,186.07716319913
19.9534848,185.890266464617
19.9794659,185.704298314204
20.005447,185.519258689209
20.0314281,185.335147531409
20.0574092,185.151964783029
20.0833903,184.969710386747
20.1093714,184.788384285696
20.1353525,184.60798642346
20.1613336,184.428516744075
20.1873147,184.249975192033
20.2132958,184.072361712281
20.2392769,183.895676250207
20.265258,183.719918751663
20.2912391,183.545089162951
20.3172202,183.37118743082
20.3432013,183.198213502482
20.3691824,183.026167325595
20.3951635,182.85504884827
20.4211446,182.684858019074
20.4471257,182.515594787022
20.4731068,182.347259101585
20.4990879,182.17985091269
20.525069,182.013370170712
20.5510501,181.847816826474
20.5770312,181.683190831261
20.6030123,181.519492136807
20.6289934,181.356720695296
20.6549745,181.194876459374
20.6809556,181.03395938213
20.7069367,180.87396941711
20.7329178,180.714906518311
20.7588989,180.556770640184
20.78488,180.399561737631
20.8108611,180.243279766012
20.8368422,180.087924681131
20.8628233,179.933496439258
20.8888044,179.779994997099
20.9147855,179.627420311824
20.9407666,179.475772341053
20.9667477,179.325051042859
20.9927288,179.175256375767
21.0187099,179.026388298756
