"Distance [mm]","Mag_B [mTesla]"
9.227916,94.0277912772914
9.2491296,93.8932214009334
9.2703432,93.7587035625312
9.2915568,93.6242377625069
9.3127704,93.4898240013198
9.333984,93.3554622794708
9.3551976,93.2211525974914
9.3764112,93.0868949559555
9.3976248,92.9526893554732
9.4188384,92.8185357966922
9.440052,92.6844342802963
9.4612656,92.5503848070118
9.4824792,92.4163873775952
9.5036928,92.2824419928455
9.5249064,92.1485486535976
9.54612,92.0147073607246
9.5673336,91.8809181151364
9.5885472,91.7471809177806
9.6097608,91.6134957696426
9.6309744,91.4798626717452
9.652188,91.3462816251484
9.6734016,91.2127526309502
9.6946152,91.0792756902856
9.7158288,90.9458508043274
9.7370424,90.812477974286
9.758256,90.6791572014092
9.7794696,90.5458884869821
9.8006832,90.4126718323277
9.8218968,90.279507238806
9.8431104,90.1463947078141
9.864324,90.0133342407903
9.8855376,89.8803258392044
9.9067512,89.7473695045678
9.9279648,89.6144652384282
9.9491784,89.4816130423711
9.970392,89.3488129180183
9.9916056,89.2160648670332
10.0128192,89.0833688911108
10.0340328,88.9507249919874
10.0552464,88.8181331714358
10.07646,88.6855934312666
10.0976736,88.5531057733268
10.1188872,88.4206701995048
10.1401008,88.2882867117202
10.1613144,88.155955311935
10.182528,88.0236760021469
10.2037416,87.8914487843914
10.2249552,87.7592736607403
10.2461688,87.6271506333075
10.2673824,87.4950797042378
10.288596,87.3630608757177
10.3098096,87.2310941499704
10.3310232,87.0991795292562
10.3522368,86.9673170158722
10.3734504,86.8355066121572
10.394664,86.7037483204811
10.4158776,86.5720421432553
10.4370912,86.440388082928
10.4583048,86.3087861419851
10.4795184,86.1772363229483
10.500732,86.0457386283816
10.5219456,85.9142930608796
10.5431592,85.7828996230796
10.5643728,85.6515583176543
10.5855864,85.5202691473144
10.6068,85.3890321148071
10.6280136,85.2608023585165
10.6492272,85.1326060354121
10.6704408,85.0044431443116
10.6916544,84.8763136840698
10.712868,84.7482176535803
10.7340816,84.6201550517741
10.7552952,84.492125877624
10.7765088,84.3641301301364
10.7977224,84.2361678083592
10.818936,84.108238911378
10.8401496,83.980343438317
10.8613632,83.8524813883386
10.8825768,83.7246527606436
10.9037904,83.5968575544715
10.925004,83.4690957691
10.9462176,83.3413674038452
10.9674312,83.2136724580619
10.9886448,83.0860109311428
11.0098584,82.9583828225198
11.031072,82.8307881316624
11.0522856,82.7032268580791
11.0734992,82.5756990013166
11.0947128,82.4482045609601
11.1159264,82.3207435366333
11.13714,82.1933159279975
11.1583536,82.065921734755
11.1795672,81.9385609566429
11.2007808,81.811233593439
11.2219944,81.6839396449591
11.243208,81.5566791110575
11.2644216,81.4294519916259
11.2856352,81.3022582865976
11.3068488,81.1750979959397
11.3280624,81.047971119661
11.349276,80.9208776578078
11.3704896,80.7938176104646
11.3917032,80.666790977754
11.4129168,80.5397977598398
11.4341304,80.4128379569197
11.455344,80.285911569233
