"Time [ms]","CoreLoss [mW]"
30.0000000000005,14.6512724053112
30.1666666666672,21.9818357374338
30.3333333333338,30.5081768746619
30.5000000000005,40.4110109790866
30.6666666666672,52.0065768404761
30.8333333333338,63.9214145146999
31.0000000000005,76.2019552311914
31.1666666666672,89.1207125557529
31.3333333333338,102.640119551008
31.5000000000005,117.18866532689
31.6666666666672,133.444839355056
31.8333333333339,149.319035849509
32.0000000000005,161.35926458568
32.1666666666672,171.144899990478
32.3333333333339,171.122223311503
32.5000000000005,154.50524769019
32.6666666666672,131.472750592159
32.8333333333339,108.615256427093
33.0000000000005,88.6207629738409
33.1666666666672,76.4227399814561
33.333333333333,70.8203486281839
