"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
19.8333333333337,1.00067273266786,0.54699319426487,92.9776485888302
20.0000000000003,0.80693744493292,0.439814619772876,95.1056516295188
20.166666666667,0.641474733832821,0.34870894736345,96.8583161128662
20.3333333333337,0.488587259327842,0.264990260489619,98.2287250728714
20.5000000000003,0.343787507041638,0.186128075156247,99.2114701314492
20.666666666667,0.204677443657122,0.110695228788633,99.8026728428279
20.8333333333337,0.0679794980218963,0.0367460267597369,100
21.0000000000004,-0.0679800552321742,-0.0367463528595508,99.8026728428262
21.166666666667,-0.204678041482661,-0.110695738077702,99.2114701314462
21.3333333333337,-0.343784516312807,-0.186126075756393,98.2287250728663
21.5000000000004,-0.488589137939359,-0.264991502654323,96.8583161128594
21.666666666667,-0.64147464386687,-0.348708923383007,95.1056516295115
21.8333333333337,-0.806936919827211,-0.43981475993813,92.9776485888201
22.0000000000004,-1.00067351174558,-0.546992967292179,90.4827052465956
22.166666666667,-1.21964107205578,-0.668713797577232,87.6306680043804
22.3333333333337,-1.46360387581049,-0.804959771857324,84.4327925501941
22.5000000000004,-1.72926999570197,-0.953755244050392,80.9016994374859
22.666666666667,-1.97545268367571,-1.09102912426731,77.0513242775709
22.8333333333337,-2.19297282705385,-1.21256865566941,72.8968627421317
23.0000000000004,-2.50732041807158,-1.39152297963587,68.454710592858
23.1666666666671,-3.16041344489316,-1.76523198812601,63.7423989748565
23.3333333333337,-3.94951204835267,-2.21667926844262,58.7785252292363
23.5000000000004,-4.735795831721,-2.66710237410516,53.582679497887
23.6666666666671,-5.69259527794261,-3.21658715918253,48.1753674101573
23.8333333333337,-7.69334733466451,-4.36963103768489,42.5779291564949
24.0000000000004,-11.926654704053,-6.81020901384899,36.8124552684539
24.1666666666671,-15.7295351261258,-9.00369893967947,30.9016994374792
24.3333333333337,-36.6514771930575,-21.0794434262686,24.8689887164721
24.5000000000004,-87.8502599043533,-50.6330535258607,18.7381314585577
24.6666666666671,-117.347089309814,-67.6601163128232,12.5333233564144
24.8333333333337,-132.328415408316,-76.3083363741692,6.27905195291769
25.0000000000004,-69.1640291819887,-39.844414230704,-1.50622937309277e-11
25.1666666666671,-69.1635477659192,-39.8441366601617,-6.27905195294758
25.3333333333337,-132.328501481329,-76.3083861790909,-12.5333233564441
25.5000000000004,-117.347141645378,-67.6601455568956,-18.7381314585872
25.6666666666671,-87.8508264749698,-50.6333795477429,-24.8689887165013
25.8333333333338,-36.6517579403034,-21.079613140592,-30.9016994375114
26.0000000000004,-15.7296438190664,-9.00375609307848,-36.8124552684818
26.1666666666671,-11.9266761917027,-6.8102195101504,-42.577929156522
26.3333333333338,-7.69335001412183,-4.36963599818473,-48.1753674101868
26.5000000000004,-5.69259940884873,-3.21658884719085,-53.5826794979124
