"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
13.6666666666669,8.79518442289199,5.07071474469836,-18.0965410493196
13.8333333333336,10.2448789053204,5.90664802786466,-17.5261336008763
14.0000000000003,11.6227781285434,6.7011660810273,-16.8865585100391
14.1666666666669,12.8960026495397,7.43529653430254,-16.1803398874979
14.3333333333336,14.0611759462467,8.10708876257499,-15.4102648555145
14.5000000000003,15.1771270389027,8.75051698135628,-14.5793725484267
14.6666666666669,16.3082002882869,9.40270356442564,-13.6909421185725
14.8333333333336,17.5357037443419,10.1105996888585,-12.7484797949723
15.0000000000003,18.9507695372352,10.9268129133826,-11.7557050458477
15.1666666666669,20.3082949027188,11.7098461493453,-10.7165358995785
15.3333333333336,21.1048238356262,12.1691000494133,-9.63507348203256
15.5000000000003,21.6650308340656,12.4920056758578,-8.51558583129943
15.6666666666669,21.2219280034227,12.2357603584562,-7.36249105369124
15.8333333333336,18.7840409609604,10.8280647378187,-6.18033988749706
16.0000000000003,15.7194805620557,9.05866108407247,-4.97379774329492
16.166666666667,12.9542934196957,7.46213828941557,-3.74762629171205
16.3333333333336,10.7287922050791,6.17723419344609,-2.50666467128412
16.5000000000003,9.67390417069503,5.56815452340538,-1.25581039058403
16.666666666667,8.50974077045084,4.89609987869564,2.49976455635776e-12
16.8333333333336,8.50973689688337,4.89609762265608,1.25581039058826
17.0000000000003,9.67389262791415,5.56814785038483,2.5066646712883
17.166666666667,10.7287688920688,6.17722071834053,3.74762629171694
17.3333333333336,12.9542595158425,7.46211869975212,4.97379774329903
17.5000000000003,15.719431668214,9.05863283851397,6.18033988750109
17.666666666667,18.7839872699856,10.8280337296315,7.36249105369588
17.8333333333336,21.2218906629168,12.2357387916675,8.51558583130325
18.0000000000003,21.6650156997731,12.4919969320031,9.63507348203627
18.166666666667,21.1048281022011,12.1691025185241,10.7165358995821
18.3333333333337,20.3083104214907,11.7098551145495,11.7557050458517
18.5000000000003,18.9507896212945,10.9268245153851,12.7484797949755
18.666666666667,17.5357235014601,10.1106111052755,13.6909421185756
18.8333333333337,16.30821749457,9.40271350808657,14.5793725484301
19.0000000000003,15.177142024153,8.75052564243919,15.4102648555172
19.166666666667,14.0611904808036,8.10709716359993,16.1803398875004
19.3333333333337,12.8960181127359,7.43530547120487,16.8865585100418
19.5000000000003,11.6227951293133,6.70117590615461,17.5261336008783
19.666666666667,10.2448970713363,5.90665852722475,18.0965410493215
19.8333333333337,8.79520285670605,5.07072539938904,18.595529717766
20.0000000000003,7.35951433391763,4.24289835543487,19.0211303259038
20.166666666667,5.95193447525091,3.43132012006085,19.3716632225732
20.3333333333337,4.58172190075773,2.64133007885624,19.6457450145743
20.5000000000004,3.24514834637296,1.87077320932565,19.8422940262899
20.666666666667,1.93530768920694,1.11565892318381,19.9605345685656
20.8333333333337,0.643050782539322,0.370701198556202,20
21.0000000000004,-0.643036629846179,-0.370693010898608,19.9605345685652
21.166666666667,-1.93529322510186,-1.11565055924812,19.8422940262892
21.3333333333337,-3.24513328482849,-1.87076451114639,19.6457450145733
21.5000000000004,-4.58170602152868,-2.64132089683601,19.3716632225719
21.666666666667,-5.95191759629876,-3.43131036926682,19.0211303259023
21.8333333333337,-7.35949644965985,-4.24288802004541,18.595529717764
22.0000000000004,-8.7951844226954,-5.07071474470201,18.0965410493191
22.166666666667,-10.2448789053275,-5.90664802786316,17.5261336008761
22.3333333333337,-11.622778128417,-6.70116608102603,16.8865585100388
22.5000000000004,-12.8960026497293,-7.43529653430773,16.1803398874972
22.666666666667,-14.0611759461344,-8.10708876256889,15.4102648555142
22.8333333333337,-15.1771270389799,-8.75051698135788,14.5793725484263
23.0000000000004,-16.3082002882799,-9.40270356443386,13.6909421185716
23.1666666666671,-17.5357037442716,-10.1105996888579,12.7484797949713
23.3333333333337,-18.9507695373124,-10.9268129133761,11.7557050458473
23.5000000000004,-20.308294902768,-11.7098461493535,10.7165358995774
23.6666666666671,-21.1048238355349,-12.1691000494139,9.63507348203146
23.8333333333337,-21.6650308340094,-12.4920056758503,8.51558583129897
24.0000000000004,-21.2219280034683,-12.2357603584552,7.36249105369078
